SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
539122,BODHTREE    ,X ,Q,74.00,74.00,69.00,72.10,72.70,68.20,188,26388,1904714.00,,INE104F01011,03-Aug-18,,
539125,LAYLA       ,XT,Q,1.11,1.11,1.11,1.11,1.11,1.06,7,613,680.00,,INE914Q01010,03-Aug-18,,
539126,MEP         ,B ,Q,58.00,63.00,57.50,60.60,60.60,57.55,1182,124729,7527889.00,,INE776I01010,03-Aug-18,,
539131,CLLIMITED   ,X ,Q,16.80,17.00,15.00,16.75,17.00,16.16,100,41648,677212.00,,INE767G01013,03-Aug-18,,
539132,VEGETABLE   ,X ,Q,5.98,5.98,5.68,5.83,5.89,5.62,35,11833,69989.00,,INE761D01021,03-Aug-18,,
539141,UFO         ,B ,Q,386.95,394.00,386.05,390.10,391.20,387.95,81,1640,640406.00,,INE527H01019,03-Aug-18,,
539143,PANTH       ,X ,Q,73.20,74.00,73.20,74.00,74.00,74.65,8,11065,811067.00,,INE945O01019,03-Aug-18,,
539148,SHIVALIK    ,X ,Q,315.70,319.40,306.50,308.35,306.50,311.10,109,8153,2541995.00,,INE788J01021,03-Aug-18,,
539150,PNCINFRA    ,B ,Q,160.00,160.00,157.00,157.35,158.00,157.00,468,10927,1732657.00,,INE195J01029,03-Aug-18,,
539151,ARFIN       ,X ,Q,344.50,348.00,340.00,342.55,345.00,344.50,26,366,126437.00,,INE784R01015,03-Aug-18,,
539176,HAWAENG     ,XT,Q,54.00,54.00,52.00,52.25,52.00,54.45,5,151,7976.00,,INE230I01018,03-Aug-18,,
539177,AIIL        ,X ,Q,32.20,36.90,32.20,36.90,36.90,36.85,3,4,138.00,,INE206F01014,03-Aug-18,,
539195,POEL        ,X ,Q,63.50,64.35,60.00,60.60,60.60,65.65,165,18924,1169256.00,,INE035S01010,03-Aug-18,,
539196,AEL         ,X ,Q,41.00,41.05,39.00,40.65,40.85,39.10,35,8071,326560.00,,INE829P01020,03-Aug-18,,
539198,CAPFIN      ,XT,Q,2.43,2.43,2.43,2.43,2.43,2.32,1,166,403.00,,INE960C01013,03-Aug-18,,
539201,SATIA       ,XT,Q,397.20,397.80,390.00,397.70,397.70,390.00,25,696,275437.00,,INE170E01015,03-Aug-18,,
539207,MANPASAND   ,B ,Q,139.35,139.35,133.55,139.35,139.35,132.75,1247,125238,17249879.00,,INE122R01018,03-Aug-18,,
539219,MUL         ,X ,Q,197.80,201.25,197.80,201.10,201.25,197.75,466,6417,1284642.00,,INE150D01019,03-Aug-18,,
539224,HCKKVENTURE ,X ,Q,45.00,45.00,45.00,45.00,45.00,46.00,2,2,90.00,,INE345Q01017,03-Aug-18,,
539225,JIYAECO     ,B ,Q,115.90,116.05,113.00,113.80,113.70,114.00,132,6891,790786.00,,INE023S01016,03-Aug-18,,
539227,LOYAL       ,B ,Q,48.55,52.00,48.05,49.00,49.00,48.50,13,4004,195537.00,,INE876S01017,03-Aug-18,,
539228,GGPL        ,B ,Q,46.00,46.50,45.20,45.20,45.20,45.80,60,6781,310104.00,,INE480S01026,03-Aug-18,,
539229,MRSS        ,M ,Q,117.50,119.95,117.50,117.60,117.60,119.70,3,1800,213030.00,,INE196R01012,03-Aug-18,,
539251,BALKRISHNA  ,B ,Q,79.90,82.00,77.00,78.40,78.40,79.95,845,45082,3610488.00,,INE875R01011,03-Aug-18,,
539252,SCFL        ,B ,Q,8.80,9.45,8.80,9.23,9.23,9.00,31,18651,174059.00,,INE979R01011,03-Aug-18,,
539254,ADANITRANS  ,A ,Q,168.00,171.45,165.40,167.30,167.30,166.60,1448,123437,20841299.00,,INE931S01010,03-Aug-18,,
539255,STARDELTA   ,X ,Q,112.10,120.10,108.00,120.10,120.10,113.10,4,2907,319240.00,,INE541K01014,03-Aug-18,,
539266,CONCRETE    ,X ,Q,8.77,8.77,8.70,8.70,8.70,8.60,2,12,104.00,,INE719G01014,03-Aug-18,,
539267,DRHABEEB    ,XT,Q,58.10,58.10,52.60,52.60,52.60,55.35,2,11,584.00,,INE579N01018,03-Aug-18,,
539268,SYNGENE     ,A ,Q,600.20,607.20,598.00,601.55,598.00,596.95,304,4403,2652091.00,,INE398R01022,03-Aug-18,,
539276,KAYA        ,B ,Q,920.00,1024.70,900.00,983.60,983.60,917.40,1488,17065,16525706.00,,INE587G01015,03-Aug-18,,
539278,SYMBIOX     ,XT,Q,0.71,0.77,0.71,0.77,0.77,0.74,26,52240,39009.00,,INE653R01012,03-Aug-18,,
539287,ORTINLAABS  ,B ,Q,15.95,16.25,15.15,15.90,15.80,15.70,39,7974,126917.00,,INE749B01012,03-Aug-18,,
539289,MJCO        ,B ,Q,474.00,542.50,473.90,509.40,509.40,477.95,3145,87206,45465785.00,,INE898S01029,03-Aug-18,,
539290,BINDALAGRO  ,B ,Q,22.60,22.80,21.90,22.45,22.45,21.70,50,16275,364423.00,,INE143A01010,03-Aug-18,,
539300,AKSPINTEX   ,X ,Q,31.15,34.20,31.10,34.20,34.20,32.70,7,855,26605.00,,INE671K01019,03-Aug-18,,
539301,ARVSMART    ,B ,Q,169.55,175.55,169.50,173.50,172.50,169.45,63,5320,923946.00,,INE034S01021,03-Aug-18,,
539302,POWERMECH   ,B ,Q,970.05,977.70,946.05,968.25,975.00,955.20,26,222,216067.00,,INE211R01019,03-Aug-18,,
539309,RAMASTEEL   ,B ,Q,124.00,125.00,122.25,123.70,123.25,122.40,19,1746,215316.00,,INE230R01027,03-Aug-18,,
539310,TISL        ,M ,Q,2.10,2.25,2.10,2.25,2.25,2.09,32,1020000,2201400.00,,INE365S01029,03-Aug-18,,
539313,UTINIFTETF  ,B ,Q,1160.00,1165.00,1160.00,1160.00,1160.00,1139.00,4,5,5805.00,,INF789FB1X41,03-Aug-18,,
539331,VETO        ,B ,Q,167.70,177.00,167.70,171.80,171.80,166.10,224,14751,2554874.00,,INE918N01018,03-Aug-18,,
539332,NAVKARCORP  ,A ,Q,135.95,141.30,131.50,133.85,133.85,131.55,927,41461,5690305.00,,INE278M01019,03-Aug-18,,
539333,PENPEBS     ,B ,Q,61.50,61.70,59.00,60.20,60.05,60.90,91,5604,337292.00,,INE455O01019,03-Aug-18,,
539334,SHREEPUSHK  ,B ,Q,212.40,219.00,212.15,216.10,216.10,209.50,514,34148,7376745.00,,INE712K01011,03-Aug-18,,
539335,CHPLIND     ,XT,Q,14.65,15.25,14.65,15.25,15.25,14.65,2,9100,134875.00,,INE714Q01014,03-Aug-18,,
539336,GUJGAS      ,A ,Q,790.10,793.95,771.10,778.75,778.75,791.25,177,2009,1576721.00,,INE844O01022,03-Aug-18,,
539346,SADBHIN     ,B ,Q,110.00,117.00,107.50,112.05,111.80,110.00,70,2716,304564.00,,INE764L01010,03-Aug-18,,
539351,PRABHAT     ,B ,Q,152.80,154.50,150.30,151.70,151.70,151.55,94,2405,367425.00,,INE302M01033,03-Aug-18,,
539353,SWARAJAUTO  ,X ,Q,699.75,699.75,699.75,699.75,699.75,686.05,14,442,309289.00,,INE724G01014,03-Aug-18,,
539354,POLYSPIN    ,X ,Q,94.00,103.95,91.55,96.05,96.05,99.75,8,661,67092.00,XD,INE914G01011,03-Aug-18,,
539359,PRITIKAUTO  ,X ,Q,190.00,190.00,181.50,185.90,182.00,189.00,91,29334,5492597.00,,INE583R01011,03-Aug-18,,
539363,SKC         ,B ,Q,24.55,24.55,24.55,24.55,24.55,25.05,2,12,294.00,,INE094T01015,03-Aug-18,,
539391,ACME        ,X ,Q,15.51,15.51,12.32,14.99,14.99,14.89,10,781,10248.00,,INE636B01011,03-Aug-18,,
539392,SANGFROID   ,Z ,Q,1.14,1.14,1.14,1.14,1.14,1.14,6,13770,15697.00,,INE345S01013,03-Aug-18,,
539399,BELLACASA   ,B ,Q,170.80,170.80,161.10,166.00,166.00,164.20,33,2929,483662.00,,INE344T01014,03-Aug-18,,
539400,MALLCOM     ,X ,Q,255.00,255.00,255.00,255.00,255.00,258.50,7,199,50745.00,,INE389C01015,03-Aug-18,,
539404,SATIN       ,B ,Q,353.95,359.00,349.05,354.65,350.60,351.95,94,1845,653715.00,,INE836B01017,03-Aug-18,,
539407,GENCON      ,X ,Q,339.00,340.00,336.50,336.50,336.50,339.30,42,7060,2385462.00,,INE854S01014,03-Aug-18,,
539408,KUBERJI     ,XT,Q,17.60,17.60,17.55,17.55,17.55,16.80,38,23021,404872.00,,INE594R01018,03-Aug-18,,
539410,SIENERGY    ,X ,Q,13.25,13.70,12.60,13.51,13.55,13.13,68,23253,304999.00,,INE873S01022,03-Aug-18,,
539436,COFFEEDAY   ,B ,Q,265.00,266.45,260.95,262.50,262.50,264.65,157,6208,1637365.00,,INE335K01011,03-Aug-18,,
539437,IDFCBANK    ,A ,Q,41.00,41.35,40.20,41.10,41.10,40.05,1916,836411,34288176.00,,INE092T01019,03-Aug-18,,
539448,INDIGO      ,A ,Q,958.95,1000.35,941.95,996.60,998.85,962.50,3424,112876,109861141.00,,INE646L01027,03-Aug-18,,
539450,SHK         ,B ,Q,193.55,196.65,193.45,194.55,194.50,195.10,311,10228,1993206.00,,INE500L01026,03-Aug-18,,
539455,DASL        ,XT,Q,25.05,25.05,25.05,25.05,25.05,24.85,1,25,626.00,,INE360S01012,03-Aug-18,,
539470,SHREEGANES  ,X ,Q,330.00,330.00,315.00,322.50,315.00,282.00,2,4,1290.00,,INE051N01018,03-Aug-18,,
539479,GTV         ,X ,Q,29.65,29.65,26.85,26.85,26.85,28.25,3,186,5344.00,,INE910R01016,03-Aug-18,,
539487,LICNETFSEN  ,B ,Q,384.00,384.00,384.00,384.00,384.00,398.00,2,13,4992.00,,INF767K01OT5,03-Aug-18,,
539516,HDFCNIFETF  ,B ,Q,1175.00,1177.03,1170.00,1177.03,1177.03,1168.64,6,101,118691.00,,INF179KB1KP3,03-Aug-18,,
539517,SXETF       ,B ,Q,3895.12,3895.12,3895.12,3895.12,3895.12,3875.10,1,2,7790.00,,INF179KB1KQ1,03-Aug-18,,
539518,UDAYJEW     ,XT,Q,89.00,89.90,85.50,88.15,89.85,89.90,36,8617,772956.00,,INE551B01012,03-Aug-18,,
539520,SHAILJA     ,XT,Q,16.20,17.00,16.20,17.00,17.00,16.90,42,29315,496383.00,,INE195R01014,03-Aug-18,,
539523,ALKEM       ,A ,Q,2151.95,2198.00,2151.95,2191.45,2198.00,2156.40,282,1847,4037355.00,,INE540L01014,03-Aug-18,,
539524,LALPATHLAB  ,A ,Q,939.00,939.00,912.55,929.75,925.10,917.95,113,1153,1061834.00,XD,INE600L01024,03-Aug-18,,
539526,SCTL        ,M ,Q,54.50,54.50,54.50,54.50,54.50,52.40,1,2000,109000.00,,INE452S01017,03-Aug-18,,
539527,CREATIVE    ,XT,Q,287.00,287.00,287.00,287.00,287.00,281.40,1,10,2870.00,,INE146E01015,03-Aug-18,,
539528,AAYUSH      ,X ,Q,41.25,43.45,40.00,41.45,41.50,41.20,37,4687,193736.00,,INE430R01015,03-Aug-18,,
539542,LUXIND      ,B ,Q,1935.00,1971.00,1926.00,1948.35,1948.35,1926.60,385,3765,7349420.00,,INE150G01020,03-Aug-18,,
539544,ABHIINFRA   ,XT,Q,3.41,3.41,3.25,3.25,3.25,3.25,4,450,1502.00,,INE281P01016,03-Aug-18,,
539551,NH          ,B ,Q,255.00,255.00,249.00,254.05,254.95,262.30,130,2760,695674.00,,INE410P01011,03-Aug-18,,
539559,DDIL        ,XT,Q,10.00,10.00,10.00,10.00,10.00,10.25,2,115,1150.00,,INE005G01018,03-Aug-18,,
539561,ROXY        ,XT,Q,13.10,13.14,13.07,13.14,13.14,13.08,36,28136,368937.00,,INE549S01010,03-Aug-18,,
539594,MISHTANN    ,XT,Q,30.05,30.05,30.05,30.05,30.05,28.65,51,318,9555.00,,INE094S01033,03-Aug-18,,
539595,NATECO      ,X ,Q,70.50,76.80,69.50,75.15,75.15,70.25,276,65146,4855803.00,,INE174S01017,03-Aug-18,,
539596,DELTA       ,XT,Q,6.52,6.52,6.52,6.52,6.52,6.86,1,3,19.00,,INE681Q01015,03-Aug-18,,
539597,JSLHISAR    ,B ,Q,134.00,140.35,134.00,138.80,138.80,133.85,1295,115531,15946149.00,,INE455T01018,03-Aug-18,,
539607,BLUECLOUDS  ,XT,Q,13.11,13.11,13.11,13.11,13.11,13.79,1,10,131.00,,INE373T01021,03-Aug-18,,
539621,BCLENTERPR  ,X ,Q,12.60,12.60,12.60,12.60,12.60,12.60,4,13,163.00,,INE368E01015,03-Aug-18,,
539636,PRECAM      ,B ,Q,77.60,80.00,77.35,78.25,77.40,77.55,55,1793,139733.00,,INE484I01029,03-Aug-18,,
539658,TEAMLEASE   ,B ,Q,2690.00,2705.00,2660.00,2667.65,2673.90,2674.40,218,801,2141265.00,,INE985S01024,03-Aug-18,,
539678,QUICKHEAL   ,B ,Q,267.95,280.95,267.95,277.15,277.15,268.90,761,36516,10086836.00,,INE306L01010,03-Aug-18,,
539686,KPEL        ,M ,Q,183.30,223.55,183.30,209.35,223.55,221.00,6,4800,1001520.00,,INE127T01013,03-Aug-18,,
539693,ALORA       ,X ,Q,2.02,2.02,2.02,2.02,2.02,1.99,6,1505,3040.00,,INE527R01018,03-Aug-18,,
539724,HYPERSOFT   ,X ,Q,8.74,8.74,8.32,8.32,8.32,8.75,3,225,1924.00,,INE039D01014,03-Aug-18,,
539725,GOKULAGRO   ,B ,Q,15.74,16.48,15.25,15.91,15.91,14.98,94,18397,292036.00,,INE314T01025,03-Aug-18,,
539730,FREDUN      ,XT,Q,333.00,333.00,321.05,326.70,329.00,327.30,21,864,282672.00,,INE194R01017,03-Aug-18,,
539742,SIMBHALS    ,B ,Q,10.29,10.30,10.00,10.00,10.00,10.04,4,40,405.00,,INE748T01016,03-Aug-18,,
539770,DARJEELING  ,XT,Q,49.90,49.90,47.80,48.75,48.60,48.15,70,28398,1380629.00,,INE830S01014,03-Aug-18,,
539773,ADVIKCA     ,X ,Q,2.69,2.69,2.68,2.68,2.68,2.81,2,505,1358.00,,INE178T01024,03-Aug-18,,
539784,LICNFNHGP   ,B ,Q,120.05,120.05,120.05,120.05,120.05,116.55,1,1,120.00,,INF767K01PC8,03-Aug-18,,
539785,PDMJEPAPER  ,B ,Q,26.55,27.90,26.55,27.15,27.30,26.60,62,8398,230609.00,,INE865T01018,03-Aug-18,,
539787,HCG         ,B ,Q,279.50,285.00,277.50,278.50,285.00,276.00,12,190,52916.00,,INE075I01017,03-Aug-18,,
539798,UMIYA       ,B ,Q,92.80,96.80,82.10,93.10,93.10,90.90,489,81289,7455145.00,,INE173U01015,03-Aug-18,,
539799,BHARATWIRE  ,B ,Q,95.50,102.00,94.90,95.80,95.80,97.00,247,31128,3006859.00,,INE316L01019,03-Aug-18,,
539807,INFIBEAM    ,A ,Q,182.25,188.75,182.25,187.45,187.45,181.00,2873,943557,174397976.00,,INE483S01020,03-Aug-18,,
539837,RPEL        ,M ,Q,101.00,101.00,100.00,100.00,100.00,100.00,2,2800,281400.00,,INE912T01018,03-Aug-18,,
539839,FRANKLIN    ,M ,Q,21.70,21.70,21.20,21.70,21.70,20.90,6,24000,515800.00,,INE399S01010,03-Aug-18,,
539841,LANCER      ,B ,Q,58.45,58.45,58.45,58.45,58.45,61.50,2,11,642.00,,INE359U01010,03-Aug-18,,
539842,SYSCO       ,M ,Q,4.07,4.07,4.07,4.07,4.07,4.15,1,2500,10175.00,,INE410U01011,03-Aug-18,,
539844,EQUITAS     ,A ,Q,147.60,149.10,145.75,146.20,146.20,146.05,1210,97427,14366696.00,,INE988K01017,03-Aug-18,,
539861,SKIL        ,B ,Q,29.70,29.90,28.05,28.15,28.15,29.20,6,1302,38571.00,,INE429F01012,03-Aug-18,,
539871,THYROCARE   ,B ,Q,619.80,629.00,608.15,626.30,626.30,610.80,115,1306,811629.00,,INE594H01019,03-Aug-18,,
539874,UJJIVAN     ,A ,Q,383.00,388.00,383.00,386.70,388.00,382.50,1411,84335,32568470.00,,INE334L01012,03-Aug-18,,
539875,RSDFIN      ,X ,Q,65.10,71.55,64.75,70.80,70.75,68.15,24,62,4160.00,,INE616F01014,03-Aug-18,,
539876,CROMPTON    ,A ,Q,245.95,252.00,242.95,250.75,250.75,242.15,528,15106,3751007.00,,INE299U01018,03-Aug-18,,
539883,PILANIINVS  ,T ,Q,2394.00,2395.00,2320.00,2356.65,2360.00,2367.50,5,9,21362.00,,INE417C01014,03-Aug-18,,
539889,PARAGMILK   ,A ,Q,316.80,317.00,308.00,313.55,313.55,311.20,1126,98499,30865193.00,,INE883N01014,03-Aug-18,,
539910,KOCL        ,X ,Q,0.71,0.77,0.71,0.77,0.77,0.74,5,6006,4324.00,,INE833C01012,03-Aug-18,,
539917,NAGARFERT   ,B ,Q,13.67,14.20,13.65,14.08,14.08,13.67,202,71530,999172.00,,INE454M01024,03-Aug-18,,
539921,SEIL        ,M ,Q,164.00,164.00,164.00,164.00,164.00,163.00,1,3200,524800.00,,INE440T01010,03-Aug-18,,
539939,YASHCHEM    ,M ,Q,83.30,86.80,82.30,85.05,86.80,82.30,40,76875,6470906.00,,INE571U01010,03-Aug-18,,
539940,MAXVIL      ,B ,Q,64.60,66.60,63.20,63.65,64.40,65.05,88,7572,491344.00,,INE154U01015,03-Aug-18,,
539944,RXXX1SR2G   ,F ,Q,11.25,11.30,11.25,11.30,11.30,11.02,2,2000,22550.00,,INF204KB1601,03-Aug-18,,
539956,TAALENT     ,XT,Q,227.05,238.35,227.05,233.50,238.35,227.10,11,554,128432.00,,INE524T01011,03-Aug-18,,
539957,MGL         ,A ,Q,966.85,981.00,966.55,974.70,974.70,962.00,1057,24322,23701605.00,,INE002S01010,03-Aug-18,,
539962,QFSL        ,XT,Q,0.28,0.28,0.28,0.28,0.28,0.28,1,10000,2800.00,,INE064D01012,03-Aug-18,,
539963,ZEAL        ,M ,Q,432.00,432.05,432.00,432.05,432.05,432.00,4,1000,432025.00,,INE819S01017,03-Aug-18,,
539978,QUESS       ,B ,Q,1010.95,1010.95,980.80,983.70,981.00,1003.35,340,3554,3516009.00,,INE615P01015,03-Aug-18,,
539979,DIGJAMLTD   ,B ,Q,6.88,7.40,6.85,7.07,7.07,6.61,366,142490,1013294.00,,INE731U01010,03-Aug-18,,
539980,MIDCAPIWIN  ,B ,Q,69.07,69.38,69.05,69.38,69.38,69.26,17,151787,10492588.00,,INF109KB1XT3,03-Aug-18,,
539981,MAXINDIA    ,A ,Q,87.90,87.90,84.95,85.25,85.25,85.85,630,52668,4520122.00,,INE153U01017,03-Aug-18,,
539984,HUIL        ,X ,Q,955.00,955.00,955.00,955.00,955.00,1000.00,1,2,1910.00,,INE799B01017,03-Aug-18,,
539986,COMSYN      ,M ,Q,38.50,38.50,38.50,38.50,38.50,38.50,1,3000,115500.00,,INE073V01015,03-Aug-18,,
539992,LLOYDSTEEL  ,B ,Q,1.04,1.04,1.01,1.03,1.04,1.03,160,418183,427330.00,,INE093R01011,03-Aug-18,,
539997,KPL         ,M ,Q,46.00,46.00,46.00,46.00,46.00,45.00,1,3000,138000.00,,INE552U01010,03-Aug-18,,
540005,LTI         ,A ,Q,1754.00,1765.00,1686.70,1700.55,1700.55,1755.15,2264,23439,40332425.00,,INE214T01019,03-Aug-18,,
540006,BULL        ,XT,Q,174.00,174.00,170.65,173.00,173.00,174.00,28,4522,777026.00,,INE595R01015,03-Aug-18,,
540008,BSLSENETFG  ,B ,Q,291.00,291.00,291.00,291.00,291.00,291.00,1,21,6111.00,,INF209KB1119,03-Aug-18,,
540023,MIENT       ,XT,Q,10.39,10.39,10.19,10.19,10.19,10.39,5,370,3787.00,,INE621I01018,03-Aug-18,,
540024,ASHARI      ,X ,Q,18.25,18.25,18.25,18.25,18.25,18.60,3,135,2463.00,,INE361S01010,03-Aug-18,,
540025,ADVENZYMES  ,A ,Q,217.95,221.95,215.95,216.95,216.95,216.55,482,29530,6452271.00,,INE837H01020,03-Aug-18,,
540027,PTIL        ,M ,Q,202.60,204.00,192.00,198.60,198.90,199.35,45,49800,9940020.00,,INE171P01019,03-Aug-18,,
540047,DBL         ,A ,Q,859.00,876.20,852.75,865.10,865.10,848.50,2705,57998,50096923.00,,INE917M01012,03-Aug-18,,
540048,SPAL        ,B ,Q,343.95,345.10,332.55,343.30,345.10,340.30,23,497,169180.00,,INE212I01016,03-Aug-18,,
540061,BIGBLOC     ,B ,Q,87.25,90.30,87.00,89.20,90.30,86.15,75,4792,425214.00,,INE412U01017,03-Aug-18,,
540063,ECS         ,X ,Q,3.15,3.15,3.15,3.15,3.15,3.15,4,300,945.00,,INE925Q01024,03-Aug-18,,
540064,FRETAIL     ,A ,Q,539.05,539.05,535.00,535.25,535.25,538.95,230,6130,3287522.00,,INE752P01024,03-Aug-18,,
540065,RBLBANK     ,A ,Q,569.85,575.15,565.50,567.60,567.60,568.35,643,40212,22966333.00,,INE976G01028,03-Aug-18,,
540071,CAMSONSEEDS ,XT,Q,13.74,13.74,12.50,13.31,13.20,13.09,42,8869,119472.00,,INE494T01017,03-Aug-18,,
540072,SHIVAEXPO   ,M ,Q,10.20,10.20,9.44,9.44,9.44,9.93,4,40000,388400.00,,INE191V01015,03-Aug-18,,
540073,BLS         ,B ,Q,178.75,179.25,175.15,175.90,175.90,176.00,415,18378,3260519.00,,INE153T01027,03-Aug-18,,
540081,GOVNOW      ,B ,Q,7.60,7.60,7.60,7.60,7.60,7.99,1,1,7.00,,INE860T01019,03-Aug-18,,
540083,TVVISION    ,B ,Q,5.30,5.51,5.30,5.51,5.50,5.25,77,205892,1133619.00,,INE871L01013,03-Aug-18,,
540084,SPICY       ,M ,Q,11.00,11.10,10.20,11.10,11.10,11.00,17,180000,1961200.00,,INE592O01019,03-Aug-18,,
540108,TAHL        ,XT,Q,55.60,55.60,54.05,55.40,55.40,54.55,62,22678,1250791.00,,INE864T01011,03-Aug-18,,
540115,LTTS        ,A ,Q,1410.00,1427.50,1410.00,1420.50,1420.50,1414.55,1198,16513,23446265.00,,INE010V01017,03-Aug-18,,
540124,GNA         ,B ,Q,423.20,429.00,419.05,423.95,423.95,415.25,308,7730,3275291.00,,INE934S01014,03-Aug-18,,
540133,ICICIPRULI  ,B ,Q,414.00,418.20,410.20,412.50,412.50,413.30,957,32457,13438660.00,,INE726G01019,03-Aug-18,,
540134,IISL        ,X ,Q,25.85,25.90,25.50,25.60,25.90,25.60,36,5846,150707.00,,INE818R01011,03-Aug-18,,
540135,ARCFIN      ,XT,Q,4.00,4.00,4.00,4.00,4.00,4.00,1,1,4.00,,INE202R01018,03-Aug-18,,
540136,HPL         ,B ,Q,78.15,82.05,78.15,80.35,80.00,81.95,263,17189,1376780.00,,INE495S01016,03-Aug-18,,
540143,SAGARSOFT   ,X ,Q,113.85,113.85,105.35,107.85,107.00,110.60,123,12463,1337881.00,,INE184B01012,03-Aug-18,,
540144,DRA         ,M ,Q,19.25,19.25,16.75,18.00,18.00,18.95,20,52500,921750.00,,INE746V01016,03-Aug-18,,
540145,VALIANTORG  ,M ,Q,770.00,770.00,755.00,760.00,755.00,765.00,3,450,342007.00,,INE565V01010,03-Aug-18,,
540147,SHASHIJIT   ,M ,Q,30.50,30.50,30.50,30.50,30.50,30.00,1,4000,122000.00,,INE700V01013,03-Aug-18,,
540153,ENDURANCE   ,B ,Q,1409.95,1508.75,1409.95,1453.50,1453.50,1408.30,1088,9981,14696980.00,,INE913H01037,03-Aug-18,,
540173,PNBHOUSING  ,A ,Q,1281.70,1302.00,1252.40,1266.20,1260.90,1275.50,455,7261,9253722.00,,INE572E01012,03-Aug-18,,
540175,REGENCY     ,X ,Q,48.50,48.60,45.00,46.85,46.60,48.30,108,18281,855176.00,,INE964R01013,03-Aug-18,,
540180,VBL         ,B ,Q,736.95,739.00,725.25,726.20,726.20,729.40,84,1047,763700.00,,INE200M01013,03-Aug-18,,
540192,LKPSEC      ,X ,Q,17.25,18.50,17.00,18.35,18.20,16.65,125,18114,321772.00,,INE341H01023,03-Aug-18,,
540203,SFL         ,B ,Q,1490.00,1500.00,1469.95,1478.95,1469.95,1485.90,26,279,413328.00,,INE916U01025,03-Aug-18,,
540205,AVL         ,M ,Q,64.00,64.10,64.00,64.10,64.10,64.00,3,6000,384300.00,,INE679V01019,03-Aug-18,,
540210,TMRVL       ,B ,Q,66.00,66.00,64.05,64.60,64.05,65.25,29,1118,72625.00,,INE759V01019,03-Aug-18,,
540212,TCIEXP      ,B ,Q,631.00,700.00,631.00,692.20,686.20,645.05,1530,32889,22401795.00,,INE586V01016,03-Aug-18,,
540222,LAURUSLABS  ,A ,Q,467.95,472.95,467.95,469.30,469.00,468.00,83,1478,693930.00,,INE947Q01010,03-Aug-18,,
540243,NEWLIGHT    ,X ,Q,25.20,25.35,24.50,24.70,24.70,25.15,26,10753,270986.00,,INE835U01019,03-Aug-18,,
540267,FLORACORP   ,XT,Q,13.98,14.67,13.29,14.51,14.67,13.98,38,10977,158410.00,,INE318U01016,03-Aug-18,,
540268,DHANVARSHA  ,X ,Q,48.15,48.15,48.15,48.15,48.15,45.90,1,1,48.00,,INE615R01011,03-Aug-18,,
540293,PRICOLLTD   ,B ,Q,75.55,76.20,73.70,74.50,74.50,75.50,228,28156,2115034.00,,INE726V01018,03-Aug-18,,
540311,JITFINFRA   ,T ,Q,24.60,24.60,24.00,24.60,24.60,23.45,19,11592,285076.00,,INE863T01013,03-Aug-18,,
540336,AXISE2GPG   ,B ,Q,11.45,11.45,11.45,11.45,11.45,11.20,3,1002,11472.00,,INF846K01YZ3,03-Aug-18,,
540361,DANUBE      ,XT,Q,3.03,3.03,3.03,3.03,3.03,2.98,9,2620,7938.00,,INE575D01033,03-Aug-18,,
540366,RADIOCITY   ,B ,Q,317.05,323.35,317.05,318.05,318.00,320.35,15,153,48746.00,,INE919I01016,03-Aug-18,,
540376,DMART       ,A ,Q,1651.05,1674.95,1644.20,1648.65,1648.65,1653.20,1307,33328,55121750.00,,INE192R01011,03-Aug-18,,
540393,SMLT        ,M ,Q,42.00,42.00,41.90,41.90,41.90,42.00,3,6000,251700.00,,INE017W01010,03-Aug-18,,
540402,MANAS       ,M ,Q,362.00,362.00,362.00,362.00,362.00,362.00,3,21900,7927800.00,,INE800W01019,03-Aug-18,,
540403,CLEDUCATE   ,B ,Q,164.40,165.00,164.40,165.00,165.00,167.20,38,826,136261.00,,INE201M01011,03-Aug-18,,
540405,OCEANIC     ,M ,Q,79.50,82.00,79.50,82.00,82.00,77.00,2,2000,161500.00,,INE711V01010,03-Aug-18,,
540425,SHANKARA    ,B ,Q,1581.95,1625.75,1579.70,1605.40,1601.05,1577.20,625,7073,11365448.00,,INE274V01019,03-Aug-18,,
540426,RELSTRUCT   ,MT,Q,22.85,22.85,22.85,22.85,22.85,24.05,1,3000,68550.00,,INE792V01010,03-Aug-18,,
540492,PGL         ,M ,Q,25.15,25.15,25.15,25.15,25.15,24.85,1,10000,251500.00,,INE594W01026,03-Aug-18,,
540497,SCHAND      ,B ,Q,358.00,360.10,347.30,349.65,350.00,358.05,172,2165,764799.00,,INE807K01035,03-Aug-18,,
540526,IRBINVIT    ,IF,Q,78.50,78.50,76.65,76.65,76.65,79.25,25,160000,12422650.00,,INE183W23014,03-Aug-18,,
540530,HUDCO       ,B ,Q,55.15,57.10,55.15,56.25,56.25,55.05,876,167877,9468383.00,,INE031A01017,03-Aug-18,,
540544,PSPPROJECT  ,B ,Q,462.00,478.00,462.00,477.40,478.00,463.70,68,1496,707899.00,,INE488V01015,03-Aug-18,,
